-1.72188 0.141429 -0.563497
-0.244125 -0.862706 0.607185
0.22813 0.188226 -0.932045
-1.75306 0.233775 -1.49848
-1.07005 -1.58505 -2.20142
-0.465266 -1.61725 -1.07218
-0.158958 0.201276 -0.743296
0.525481 0.160059 -1.39146
-0.591278 0.36451 -1.1757
-0.408021 -0.153432 -0.202621
-1.5219 -0.736192 -0.19662
1.53154 -0.227317 -0.527883
-0.845041 -0.165751 0.213504
-1.23963 0.268355 -0.562678
2.10847 -0.713107 0.519466
0.0708138 1.8975 0.0927523
-0.374449 -0.20499 -0.294915
1.60629 1.33126 0.594944
1.92671 0.264102 0.308362
0.864677 -0.590871 -0.318509
0.078664 -0.448617 0.754812
-0.106974 0.014231 0.0639892
1.43568 0.732828 0.428498
-0.403403 -0.272845 0.740271
0.016014 -3.86672 -2.67295
0.586961 0.713369 -0.164166
1.80521 1.54472 -2.28469
1.0328 0.443449 -0.841488
0.181855 0.0661265 -0.0623009
-0.106316 0.890018 -0.231039
0.155488 -1.03859 -1.06759
-0.236172 0.204073 0.797454
1.32274 -0.238632 0.0848514
0.250443 -0.365061 -0.0845146
0.0393009 -0.646266 0.352427
0.837103 0.29633 -0.503869
1.02268 0.716473 -0.91871
0.553037 -1.47115 -1.33488
0.526068 -0.314089 -0.696723
0.881709 0.580463 -0.231236
0.346972 -0.268684 -0.79134
0.315674 -0.332527 -0.595498
0.664396 0.716449 0.0232811
0.284347 0.00100769 -0.782413
0.158952 0.673686 0.215508
0.317617 0.471278 1.22466
1.07545 -0.792847 -1.21736
-2.36014 0.0564376 0.872878
1.16713 -0.7707 -0.335632
0.0357778 1.11137 2.09346
0.206967 -0.268165 0.167165
0.682574 0.0328052 0.15637
1.25966 0.462224 0.686444
1.52294 1.22745 0.0182171
-2.63082 -0.416083 0.469969
0.471564 -0.323599 -2.78482
0.448726 0.513038 0.31773
0.486037 -0.954487 0.0120923
0.548746 2.3277 -1.64766
-0.105559 0.695696 0.688206
0.393767 0.967173 0.311183
0.0842378 -1.25477 -0.443272
1.29368 -0.585114 1.33537
0.450222 -0.537569 -0.3216
-1.63927 -0.303178 0.692882
0.120407 1.86231 1.71889
-0.0891145 0.282066 -0.961503
-1.74379 1.26693 -0.734943
0.219169 -1.60336 0.138858
-0.510602 -1.02425 0.328954
-0.700778 -0.489322 -0.12015
-1.65226 0.0504711 0.79263
-0.929005 0.382865 -0.986527
0.346014 -0.873481 0.473013
0.473962 2.53873 0.111559
-0.0141372 0.587352 -0.275805
-1.58675 -1.49601 0.323057
-0.497101 0.129416 -0.0808083
-1.49758 -1.84018 -0.946805
-0.809106 -1.78519 -0.904936
0.692124 0.152507 -0.87928
-2.25424 2.1172 -0.505768
1.74867 0.384681 -0.491186
-0.544457 0.295645 -1.03717
0.0387748 -0.33088 -0.4625
0.0113358 0.660219 -1.96997
0.42222 0.709472 -0.481775
0.878282 -0.617429 0.244516
-1.59288 0.554439 0.274876
0.364578 0.0421572 -0.666477
-0.489395 -0.246736 0.294992
-0.126352 0.248819 1.53497
-0.286009 0.617741 -0.0844736
-0.77225 -0.0729782 -0.742123
2.80643 -1.49537 1.12319
0.732908 0.781705 0.72305
-0.803545 0.185858 1.55639
-2.32964 -0.667484 -1.29576
-0.402726 -0.0318917 0.24821
-2.32797 0.121509 -1.78124
-0.205196 -0.307757 0.347674
0.91773 -0.137591 -0.198708
0.353672 0.102085 0.852016
0.368823 3.01306 0.829617
-0.37963 0.18784 -0.042109
0.499409 -0.649707 -0.453159
0.192198 0.251958 1.32253
0.996853 -0.251847 -0.016622
-0.700757 0.3263 0.835157
0.791315 -0.148636 -0.231045
-0.339007 -0.343943 0.279852
-1.55216 -1.1102 0.862899
0.458988 0.425869 0.0563683
0.732307 -0.645191 0.486788
1.77829 2.08753 -1.16117
0.292247 -1.23276 1.6069
0.467158 0.0358789 -0.116118
0.315557 -0.411598 -0.33003
-2.27459 2.30435 -2.26538
0.152169 0.305276 -0.462327
0.157474 -1.56156 -0.353912
-0.741138 -1.02141 -0.131251
2.11015 0.959856 -2.66649
0.000278973 -0.165135 0.0815802
-0.467667 -0.788052 0.0472621
0.105276 0.505124 -1.66677
-0.824653 0.0785203 -0.0342603
-0.107993 0.332897 -0.736167
-2.97542 0.359769 0.168486
1.13125 1.43557 -0.575494
-0.143974 0.873265 0.191359
-2.26427 0.414633 -0.0587388
-0.442253 -1.27979 1.13682
0.20052 1.76146 1.443
-2.00923 -1.11477 -2.9531
0.90443 0.131191 0.139283
0.0311655 -0.3259 -0.168685
0.109298 -0.0411992 -0.0281512
0.115693 -0.871367 0.518953
2.97855 -1.8931 -1.66667
0.01687 -1.86629 1.70456
-0.723412 0.0997565 0.325371
-0.248197 -1.12635 0.352314
-2.19937 1.76454 0.475362
-0.395459 -0.15762 0.273689
0.246781 0.108313 -0.687025
0.542772 0.0192388 -0.0133327
0.0762609 -0.447864 -0.0543646
-0.533189 0.271529 0.61259
-0.754314 -0.141364 -0.404668
-0.28288 -1.79119 -0.514894
-3.08433 3.08419 -0.0592492
0.481373 -0.280891 0.561203
-0.483486 0.124137 -0.109868
0.117768 0.0904462 -0.292209
-1.15256 1.70514 -1.66711
-0.461261 0.457997 1.58094
-1.74433 -0.179315 1.13485
1.04876 -1.01026 0.802222
1.51415 -0.918327 -0.0329748
0.0646271 -1.55593 -0.443375
0.0136345 1.01981 0.993937
-0.431209 -0.322242 -0.916388
-3.50861 -0.505858 1.00133
2.0201 0.918636 -2.65258
0.663642 0.185785 -0.367566
0.307178 0.268552 -0.74161
-0.0777954 -0.051396 0.664287
-0.850447 0.328779 -1.58182
-0.635001 -0.933414 -0.767408
-0.270544 1.30815 0.969921
-0.172062 0.276962 0.000137139
-0.195405 -0.285642 0.707291
0.302555 -0.823543 -0.36593
1.54083 -0.717088 0.415199
0.54651 0.451901 -0.51803
0.680478 0.539917 0.287436
-1.12598 -0.728422 1.92401
1.63544 0.0160439 0.448748
1.15809 -0.515561 -0.558819
2.96194 -1.28616 1.57485
-0.414387 1.72006 1.48286
-0.453171 -0.919188 0.208644
0.271081 -0.159033 -0.9794
-0.985662 1.07333 0.243758
0.673429 0.0845714 -1.72568
1.11362 -0.692304 -0.451682
-1.15928 0.894137 1.43047
-0.152236 -0.337278 0.0176472
3.0731 -1.60108 1.80692
2.15918 1.01108 -1.72618
0.0694201 -1.09075 -0.992986
-0.464207 -0.213343 -0.510113
-0.479011 -0.520415 0.0148074
-0.944768 0.463662 0.242046
0.521242 -1.34248 -0.268602
-1.48735 1.42042 0.337334
-1.11872 0.354251 -0.675351
1.13157 -0.486379 0.211741
-0.800426 0.677671 -0.109285
-0.13232 -0.702151 -0.260411
-2.13176 -0.225823 0.363387
2.11778 0.595961 1.41796
-2.34334 1.48676 -1.33994
-0.287188 -0.159403 0.0869252
-0.586666 -0.666398 -0.635878
-0.96188 0.0591585 -0.296368
-0.117867 -0.540776 0.706638
0.596624 0.444753 -1.42217
-0.12116 0.238252 0.890814
0.458128 -0.0391874 -0.0317556
-1.7258 1.71502 0.701897
0.260348 0.253668 -0.244329
0.919977 -0.559713 -0.109663
0.106953 0.316777 0.402968
-0.3471 -0.46252 -1.35567
-0.826022 -0.242344 -0.345507
0.773209 0.760446 0.599038
-1.20718 -1.42239 1.57556
-1.10701 0.957007 0.77
0.504898 0.0628335 -0.472844
1.25013 0.992689 1.37476
-0.62136 -0.380915 -0.0895542
0.738852 -0.232731 -0.668009
-1.27143 -1.35065 -0.403309
3.04952 1.50944 0.838885
1.30232 -0.314744 -2.17313
-0.23354 -0.272104 -1.45979
2.05375 0.582742 -1.69229
1.04758 -0.379007 -1.13881
0.0499097 0.129489 -0.763694
-2.11377 -1.30041 1.64935
0.494675 1.11862 -1.05657
-0.136024 -0.237963 -0.415084
0.525593 -0.309883 -1.2835
-0.919627 -0.433064 0.418254
-0.508533 0.577174 -0.322552
0.648866 -0.118884 0.680996
-0.489867 0.746474 1.82635
-0.812819 -0.0914126 0.337806
0.408597 -0.533718 0.556188
0.462744 -0.0826053 -0.553708
0.488834 0.33029 -0.133258
-0.367287 0.0786935 0.20218
0.661695 0.25748 -1.20689
0.416257 0.177543 0.159
0.383868 0.916961 1.3267
2.06218 -0.513432 -0.809425
-0.505152 1.29314 0.165859
0.0461897 0.732645 -0.733492
1.59949 0.584556 -0.800112
0.947052 0.251786 -1.56395
-0.0752624 0.172075 0.487178
0.891501 -2.9131 0.994882
0.0300767 -0.700601 -1.08365
-1.06075 -0.276871 -0.129947
0.898466 -0.865014 1.33141
-0.360926 0.340787 0.986116
1.30675 -1.55439 0.639098
0.804338 -1.19801 -1.51205
0.109763 0.132298 -0.717459
-0.381768 -3.36927 -2.84091
-1.41223 0.772971 -0.0298627
-0.530602 -0.738798 -0.188716
-0.532916 0.223624 -0.427427
0.221693 -0.791206 0.109428
0.266521 1.19117 -0.297378
0.488694 0.307359 0.00352187
-0.9129 0.193929 -1.32435
0.97692 0.205522 -0.738078
0.629155 1.01175 0.457241
2.05872 1.01162 -0.864446
-0.047854 1.29545 0.0779236
0.733822 -1.08762 0.525851
-0.0300178 0.2057 -0.348691
0.864575 -0.501957 0.691302
0.503583 -0.354083 -0.00442622
0.480915 -1.08444 0.827694
-0.996823 -0.127082 0.622247
0.686277 -0.584027 -0.925778
1.07477 -0.553338 0.352804
0.282031 -0.851802 1.24048
-1.30172 0.234751 0.177319
-0.697095 -0.744654 -0.833241
-0.287007 0.948356 -1.07283
-1.80349 0.0110758 -0.843453
1.38214 -1.05341 0.751625
0.690155 -1.4095 0.02354
-0.0250978 0.0770954 -1.10488
0.201635 -0.191865 -1.07055
-0.829529 0.410082 -0.520215
0.708717 1.41659 -1.87443
-0.488054 -1.13713 -0.170617
0.0972123 -0.0483529 -0.157057
-0.354604 1.31033 0.831558
0.938956 -0.670122 0.0757086
0.925186 0.71944 0.980784
-1.84301 -0.668535 1.13733
1.74394 -0.383013 -0.394909
1.04517 0.0110647 1.38173
-2.08948 1.20809 1.1674
-0.703819 -0.50053 -0.66622
-0.93169 0.109575 -2.00623
-0.696187 -0.215361 -0.795794
0.14079 0.341079 0.847019
1.94813 -1.1198 -0.13239
0.877054 0.582379 0.182052
1.99232 -3.98426 1.94043
-0.15547 -0.548528 -0.730155
-1.32127 0.702166 0.0631074
-1.02543 -0.141398 0.899796
0.146319 0.819045 -0.851714
1.35244 -0.308739 -1.00012
-0.141121 -1.6598 0.298936
-0.52611 -0.303274 1.22312
-0.636844 -0.408549 1.53993
0.893804 -0.891236 0.30659
0.639322 -0.191181 0.165964
0.348773 -0.164486 1.48861
-0.829564 0.099 0.0685128
-1.00514 0.496504 -0.194707
-0.529812 -0.762705 -0.415334
-1.20372 -0.150889 -1.66853
-0.0431085 1.97352 0.987138
1.18906 -1.12388 -0.64582
-1.80516 1.15042 0.0693004
-0.0354508 0.922526 1.55021
-1.02552 -0.175754 0.562431
1.42616 -0.0134511 1.25436
-0.805303 -0.22289 1.13202
-0.293686 0.127556 2.36277
0.433274 -1.96144 -0.489133
-0.0473962 -1.28764 0.0649299
-1.76956 0.292833 -0.539961
0.914698 -0.0563523 -0.213783
1.17998 -2.66401 2.95186
-0.218679 1.71141 -0.957549
3.88367 1.02274 1.0274
0.933472 2.0567 0.355725
-1.85163 0.762958 0.499055
0.695229 -0.148365 -0.0366572
-0.958264 0.688062 0.978292
-0.715072 0.797862 -0.165394
-0.0709505 2.50456 -1.35447
0.808134 -0.0923456 -0.338252
0.286325 1.21346 0.263948
0.439378 1.04268 -0.481708
1.73906 0.110799 1.29873
-0.50574 -0.468036 -0.883793
-1.61507 -0.678555 -0.665037
0.191398 0.346609 0.543845
-2.05456 0.835602 1.08183
-0.0352226 -1.37771 0.158133
0.0878815 1.39152 1.71807
0.607228 -1.04784 -1.00248
0.639398 0.0799963 0.374702
-0.359497 0.315941 0.259602
-0.947787 -0.210775 -0.416271
-0.424838 1.51361 -1.17857
-0.518032 -0.253717 -0.520867
-0.386905 -0.107155 -0.786156
0.152773 0.966111 -0.603771
0.241443 -1.22572 1.48952
0.639974 -1.31411 -0.745332
2.81055 -0.607786 -0.0862848
-0.013949 -0.213834 -0.444147
0.0632121 0.810549 -0.422914
0.143866 -0.522266 0.677367
-1.71583 0.0758549 2.23535
-0.563194 0.245205 -0.355651
-0.091802 -0.13888 -1.07248
-0.746912 0.112498 -1.00544
-1.00267 -0.0780133 0.563226
0.477032 0.737747 1.26946
0.323268 -0.162677 0.168791
-0.809291 -0.450432 -1.64304
-1.26848 0.28869 -0.890145
1.47433 -0.465815 1.00749
0.445228 -0.15346 -0.645445
-0.455307 0.332181 0.124718
-0.643085 1.39864 0.537134
-0.708079 0.554365 0.298957
-0.95829 -0.315757 1.10175
0.157074 -0.664234 1.2242
0.476834 -0.0576784 -0.457345
-1.22999 -0.927116 0.286901
0.0195745 -1.35183 -2.49314
1.19586 -1.11731 -1.00256
0.551101 0.687904 0.335801
-0.314765 2.32323 0.464325
-1.34177 0.526544 1.24147
1.33099 -0.330391 0.234841
-0.809665 0.0689679 0.368362
0.0236678 -1.56318 1.17743
-0.191884 -0.410557 0.75885
-1.42094 -3.37714 -0.291203
1.82959 1.05719 -1.63379
0.597466 0.168405 0.9922
-0.158927 -0.278504 0.0342183
-1.46696 -0.896049 -1.69707
0.56131 -0.242143 0.292049
-0.625512 -0.992572 -1.20376
1.28424 0.694312 -0.00941828
0.996255 -0.295725 -2.19935
-0.476997 0.224284 -0.658066
0.83545 0.276688 0.0401645
0.812413 0.265669 0.791429
0.482915 -1.32315 -0.0319041
-1.44224 1.46982 0.814183
-0.157778 -0.69415 0.750957
-0.134289 0.0527419 -0.251361
0.124716 -0.0734863 0.96804
0.163748 -0.230309 -0.0735097
-1.00618 -0.0312262 1.14506
-0.1815 1.00282 -1.11358
-0.51878 0.390776 -1.34492
0.610889 -0.465691 2.56621
-0.424084 0.747251 0.619
-0.225026 0.561032 -0.108322
-0.0794956 0.143356 -0.0750589
2.6712 -0.225198 1.22249
0.346776 -1.12169 1.14464
1.32925 -0.136719 1.29239
-0.0771055 0.340427 0.222164
0.357631 0.525339 -2.29434
0.404001 0.621408 -0.20595
-0.451199 -0.261491 -0.0121479
1.82939 1.56412 1.8604
0.538921 -0.264855 0.635167
-0.0681666 0.279286 1.34948
0.278843 1.33724 -0.186862
0.440395 -0.120999 -0.311653
-0.594586 2.95225 -0.179933
0.267003 -0.466631 -0.140214
0.802549 -0.180438 0.186533
-0.0169986 -0.111087 -1.01701
0.132395 1.44359 -0.259354
0.795945 0.281796 0.541795
-0.878882 -0.246069 0.800888
-1.17843 -1.70823 0.594514
-1.00819 -0.715483 0.495191
-0.655906 0.479182 0.925858
-0.772336 -0.125812 -1.08495
1.38384 0.285715 0.504578
0.28731 0.955359 0.185491
0.954812 -0.322896 0.862543
1.25275 1.1669 -1.46184
0.0837349 -1.67225 -1.00209
0.443181 -1.0638 -1.04287
0.217993 -0.614088 -0.0221864
0.189627 0.0531059 0.576793
0.326773 -0.795307 0.615796
-0.520768 -1.38921 0.625481
0.829598 -0.0711926 0.345366
0.0879803 2.24781 -2.27291
-0.00138113 -0.498 0.0856405
-0.753596 -0.188506 -0.924402
-1.71869 0.242425 -1.56572
1.63794 -1.17341 -0.743537
-0.370123 1.72363 -0.430495
0.497561 0.426213 2.27433
-0.699584 -0.877232 -1.31973
-4.84023 0.0197001 1.04163
1.00144 1.3819 -0.0794422
-0.235398 0.438381 -0.649083
-1.40764 0.886471 0.0610466
-0.538918 -0.343967 -0.39827
0.715404 1.92248 -0.355218
0.79233 -0.317908 0.310528
-1.49544 -0.90001 0.491368
0.824026 0.0890498 -0.205578
-0.0099654 -1.04932 -1.70069
1.31601 -1.16288 0.137192
-0.709673 -1.25083 2.05297
1.12881 -0.94855 2.03464
-0.444417 -0.137188 -1.11464
-0.756484 -0.448782 -0.884305
0.416505 -0.243103 0.0860978
0.434579 0.773803 1.02793
1.12096 -0.545858 0.724013
0.0685989 -1.502 0.600263
1.07319 -0.181763 -0.0887757
1.20832 -0.318046 -2.05203
-1.59344 2.60975 1.85772
0.792187 -0.0207971 -0.503371
0.107519 0.0392303 -0.938498
-0.148115 -0.642219 -1.10572
-0.411386 -0.340246 0.731298
0.131875 0.206665 0.112916
0.826184 0.774883 0.659798
1.07926 1.89929 -0.947957
1.24562 0.188654 -0.0563615
-0.308207 0.189462 0.23789
-0.153772 0.815615 -0.85788
-0.799041 -0.0135019 0.0157247
0.493224 -0.17919 -0.301272
-1.11555 -2.75339 -1.09593
-0.419827 0.420931 0.221123
-0.147844 -0.405013 0.0287753
-1.99663 -0.739856 -0.750476
0.0273115 -1.12954 0.677537
0.731551 -0.675236 -0.0571713
-0.162998 0.207478 -0.310354
-0.910317 0.105466 0.1225
-0.461059 -0.314458 -0.0428773
1.07998 -1.72089 -1.67118
-0.738909 -0.720729 -0.434656
0.133426 -0.863187 -1.10517
0.773177 0.0343296 0.680464
0.350358 -0.110142 0.453468
-0.0942881 1.82918 -1.55233
0.828072 1.44842 0.802286
-0.727599 -0.328334 -0.437815
-0.125673 0.504548 0.0877182
1.34931 2.80361 -1.78873
-0.357673 -1.35858 -0.863312
0.380057 0.0152419 -1.51456
2.68317 -0.181313 -1.00633
-0.722994 0.624222 1.5738
0.961252 -0.57483 -0.330508
0.704498 0.609254 -0.37377
-0.646326 0.826465 -0.472336
-0.20794 0.916803 0.823529
-1.54358 -0.709848 -0.953205
-0.200409 -0.723009 0.319587
0.581482 0.433083 0.453053
-0.865149 -0.19703 -0.594031
-0.293824 -1.25549 -0.871751
-0.391476 0.416201 -0.174131
0.955489 -0.356394 -0.0849845
-0.807458 0.119543 -0.0942916
-0.390448 -0.102596 -0.259518
0.875544 -0.754976 -0.742927
-0.459667 0.194093 -2.01822
2.23205 1.64285 -0.268347
3.48734 -0.169716 0.430771
-0.642938 0.640894 0.0846302
-0.232575 -0.141337 -0.286893
0.207882 -0.752422 -0.121373
-0.711359 -0.149969 -0.516009
0.402859 -0.446183 0.818897
-0.560521 2.5981 0.570196
-2.53891 0.266418 -1.24593
0.5652 -1.48108 -0.0167485
3.65183 0.935189 -0.00488807
0.432227 -0.482209 0.216364
0.877009 0.644842 -0.392693
1.10276 0.585756 -0.884488
-2.14339 -1.50482 0.23081
2.13648 -0.86928 -0.108384
-0.136742 -0.324285 -0.0476449
0.608617 0.0146799 -0.325938
-0.263016 0.382036 2.3539
2.40194 -0.0500304 -1.18278
-0.126544 0.0569887 0.0659563
-0.627192 -2.05975 1.0068
1.97159 1.54698 0.391885
2.33703 -0.745143 1.1566
1.25958 -2.42064 1.19669
1.69694 -1.27324 1.32349
-2.15253 0.0564333 -0.448599
-0.681557 0.64281 0.178802
-0.040976 -0.829484 -0.934705
1.42127 1.06538 -0.408753
0.0878337 0.846249 -1.00869
-0.24826 -0.572686 -0.140754
0.465302 -0.966396 -0.345424
-0.382891 -0.188164 0.0885393
-0.303994 -0.312265 -1.29848
-0.0206829 -0.0934766 -0.173035
-2.20761 -0.00893271 0.977464
-0.94821 -0.220667 0.689399
-1.30329 -1.66695 1.52843
0.235021 -0.565156 0.585331
0.390924 1.28845 0.430549
2.1917 -0.31277 1.34722
0.250157 -0.128094 -0.0970731
-0.440784 -0.193121 0.561782
0.793911 -0.949424 0.842929
-0.353974 0.0965731 -0.776001
0.523001 0.910926 0.92014
0.0170994 0.624832 -0.190236
-0.373893 1.47321 0.111867
0.714929 -0.992601 -0.891053
0.747484 2.74686 1.655
-0.979575 1.19195 1.34371
0.115819 -0.183597 0.211811
0.632974 -0.922689 -0.170436
0.813436 0.709232 0.80743
0.628562 0.567689 1.4797
0.101248 -0.103493 -0.664314
-0.149407 0.43171 0.751333
-0.18202 -0.316429 -1.27061
0.259677 -0.500984 -1.04665
0.0803066 -0.453581 1.02494
0.367378 2.61077 0.739132
0.656408 1.34398 0.373933
-0.0783805 -0.598491 1.84418
0.898272 1.7889 -0.502375
0.281635 -0.552868 0.320002
0.897575 0.584746 -0.932777
0.280368 -0.438765 0.331152
0.256724 0.569138 0.634943
-0.6813 0.0842285 -0.552653
0.645141 0.589495 0.587481
-1.51742 0.941756 0.726238
0.781659 -0.234851 0.280698
0.529573 -0.782684 0.133245
-0.376907 -0.226951 0.0836008
-0.996527 0.59129 -0.0357917
-0.0412839 -0.820792 1.28689
-0.719497 2.82219 -0.907241
-0.826988 1.02173 0.32187
0.0535095 -0.343255 0.0616626
-0.942245 -1.24124 -0.272008
0.0495574 -0.549534 -0.291587
0.362042 0.182255 0.159151
0.67648 0.0416985 1.71303
0.0239581 0.375389 0.274012
1.63619 0.060048 1.1182
-0.854067 1.74173 -1.16698
-0.204225 0.552132 -0.988096
-0.252992 -1.07761 0.365654
0.271784 -0.639541 0.499865
0.452942 -0.534558 -1.30931
0.132538 -0.221353 -0.276963
0.00258989 -1.01178 -0.131313
-0.879147 2.05837 -0.152097
-1.6882 -0.804009 1.10934
-0.31482 0.674985 0.183584
0.156495 -0.526933 -0.01004
0.533141 0.317176 -0.403686
0.618063 0.331872 0.733672
1.25725 -0.655557 0.120035
1.02705 0.37811 -0.931772
0.542453 1.11559 0.781296
-0.253967 -0.418717 0.0138311
0.270323 1.18056 0.179164
1.11967 -1.11492 -0.387608
-2.34593 -1.40403 0.226683
0.972626 -0.0590689 -0.284467
1.0691 0.451506 0.123892
-0.787679 -1.56101 0.135297
1.08108 -0.976077 -0.661636
-0.566407 0.31047 -0.0576994
-2.32898 -0.799582 -2.44815
2.57444 -0.324738 -0.687972
1.5049 -0.28403 0.899122
1.15936 -1.43463 0.160133
0.0908359 0.240815 -0.761255
-0.344916 -0.20417 -0.302674
-0.89778 -1.24099 -1.25422
1.52645 -0.518262 -0.380356
-0.581426 0.971758 -0.106508
1.6544 -0.00988403 1.0611
0.519277 -0.834658 -0.0133755
-0.843042 -0.28123 1.4862
-2.65215 -2.25126 1.50362
-0.638179 0.0776398 0.408941
2.14883 -0.162474 1.98464
0.182022 -0.178817 -0.84581
-1.30394 -0.278656 0.51563
0.731116 -0.433521 0.227819
0.777591 0.503296 -0.542709
-1.26175 -1.11013 -0.174248
-0.51856 2.00012 -2.27467
-0.18795 -0.39197 0.190542
-1.21783 0.379482 1.80099
0.0608887 0.61283 -0.650663
0.869918 -0.0426892 1.0868
0.828371 -0.633404 0.507073
-1.42305 1.12143 -0.417078
-2.43991 1.58355 -0.0736552
-0.760799 -0.215976 0.657709
-1.29356 0.0273808 -0.746712
0.413414 -0.562067 1.71648
0.769593 -0.732941 -0.288618
-0.169228 -0.160199 -0.370445
-0.581883 -1.28133 0.531861
-0.153548 0.567821 -0.38545
-1.71928 -1.00746 1.57362
-2.78706 -1.03108 1.09184
-1.16636 -0.0836766 -0.0210767
-0.344292 0.88441 -1.64527
-0.700511 0.251515 0.668681
0.758412 0.22883 -0.0723411
0.0463362 -0.276353 -0.372186
0.167658 -1.16063 -1.05572
0.977812 0.846651 -2.17077
-1.22396 -0.4827 -2.15337
-0.457607 0.286461 2.45812
-0.069759 0.192626 -0.17734
1.26072 0.407273 0.167284
0.369772 1.44817 -1.51514
-0.330167 0.39609 -0.550964
